Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage,Element
1,0.020253164556962,0.0909059648383568,0.0,98.84493670886076,0.0,0.0,1.1550632911392409,5' unpaired
2,0.0104430379746835,0.0506640880073999,0.0,0.0,99.43037974683544,0.0,0.569620253164557,5' unpaired
3,0.020253164556962,0.0909059648383568,0.0,1.1550632911392409,0.0,98.84493670886076,0.0,stem
4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,stem
5,0.0003164556962025,0.0022259952121308,0.0,99.98417721518987,0.0,0.0158227848101265,0.0,stem
6,0.0313291139240506,0.1494323821275732,0.0,1.1708860759493671,98.16455696202532,0.0,0.6645569620253164,interior loop & bulge
7,0.020886075949367,0.0941433805850642,0.0,98.8132911392405,1.1708860759493671,0.0158227848101265,0.0,stem
8,0.0003164556962025,0.0022259952121308,0.0,0.0,99.98417721518987,0.0,0.0158227848101265,stem
9,0.0205696202531645,0.0931293077779554,0.0,98.82911392405065,0.0,1.1550632911392409,0.0158227848101265,stem
10,0.0,0.0,0.0,100.0,0.0,0.0,0.0,stem
11,0.0,0.0,0.0,100.0,0.0,0.0,0.0,hairpin loop
12,0.0012658227848101,0.0076379412902158,0.0,0.0,99.9367088607595,0.0,0.0632911392405063,hairpin loop
13,0.020253164556962,0.0909059648383568,0.0,0.0,1.1550632911392409,0.0,98.84493670886076,hairpin loop
14,0.0205696202531645,0.0931293077779554,0.0,0.0158227848101265,0.0,1.1550632911392409,98.82911392405065,hairpin loop
15,0.285126582278481,0.9712313580373196,0.0,0.0316455696202531,60.56962025316456,39.39873417721519,0.0,stem
16,0.0,0.0,0.0,0.0,100.0,0.0,0.0,stem
17,0.0009493670886075,0.0059255216379316,0.0,99.95253164556962,0.0,0.0474683544303797,0.0,stem
18,0.0441455696202531,0.196478140871933,1.1550632911392409,0.0,97.45253164556962,0.0,1.3924050632911391,stem
19,0.020886075949367,0.0950361584740359,1.1550632911392409,0.0,98.8132911392405,0.0,0.0316455696202531,interior loop & bulge
20,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,stem
21,0.0686708860759493,0.3075242303931708,1.1550632911392409,0.0,95.37974683544304,0.0,3.4651898734177213,stem
22,0.020886075949367,0.0953526141702384,1.1550632911392409,0.0158227848101265,0.0158227848101265,0.0,98.8132911392405,stem
23,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,stem
24,0.1700949367088607,0.7964254060407169,1.1550632911392409,18.60759493670886,0.1265822784810126,0.0158227848101265,80.09493670886076,stem
25,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,stem
26,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,stem
27,0.0246835443037974,0.1177030627500196,1.1550632911392409,0.0,0.2689873417721519,0.0,98.5759493670886,interior loop & bulge
28,0.0210443037974683,0.0968235283919228,1.1550632911392409,98.79746835443038,0.0,0.0,0.0474683544303797,interior loop & bulge
29,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,interior loop & bulge
30,0.0240506329113924,0.1123171773802749,1.1550632911392409,98.65506329113924,0.0474683544303797,0.1424050632911392,0.0,interior loop & bulge
31,0.0205696202531645,0.0931293077779554,1.1550632911392409,0.0158227848101265,0.0,98.82911392405065,0.0,stem
32,0.020253164556962,0.0909059648383568,1.1550632911392409,98.84493670886076,0.0,0.0,0.0,stem
33,0.0215189873417721,0.098533294504637,1.1550632911392409,0.0,98.78164556962024,0.0,0.0632911392405063,stem
34,0.0218354430379746,0.1001853455751632,1.1550632911392409,0.0791139240506329,0.0,98.76582278481013,0.0,stem
35,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,stem
36,0.3431962025316455,1.0724336781112718,1.1550632911392409,54.28797468354431,0.0,44.55696202531645,0.0,stem
37,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,stem
38,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,interior loop & bulge
39,0.2954113924050633,1.0859131921087588,1.1550632911392409,0.5854430379746836,37.61075949367088,0.0,60.64873417721519,interior loop & bulge
40,0.3224683544303797,1.0296950881860716,1.1550632911392409,62.38924050632912,0.0,36.45569620253165,0.0,interior loop & bulge
41,0.0205696202531645,0.0931293077779554,1.1550632911392409,0.0,98.82911392405065,0.0,0.0158227848101265,interior loop & bulge
42,0.0218354430379746,0.1009535026910292,1.1550632911392409,98.76582278481013,0.0,0.0474683544303797,0.0316455696202531,stem
43,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,stem
44,0.0,0.0,0.0,100.0,0.0,0.0,0.0,stem
45,0.0234177215189873,0.1009113121930571,0.0,1.3132911392405064,0.0,98.6867088607595,0.0,stem
46,0.0104430379746835,0.0506640880073999,0.0,0.569620253164557,0.0,99.43037974683544,0.0,stem
47,0.0,0.0,0.0,0.0,0.0,0.0,100.0,stem
48,0.0344936708860759,0.1477291423669907,0.0,97.9113924050633,0.0158227848101265,2.0727848101265822,0.0,interior loop & bulge
49,0.020253164556962,0.0909059648383568,0.0,1.1550632911392409,0.0,98.84493670886076,0.0,interior loop & bulge
50,0.0,0.0,0.0,0.0,0.0,0.0,100.0,stem
51,0.0221518987341772,0.1017913958256729,0.0,98.75,1.1550632911392409,0.0949367088607594,0.0,stem
52,0.0205696202531645,0.0919200741927812,0.0,98.82911392405065,0.0,1.1708860759493671,0.0,stem
53,0.0104430379746835,0.0506640880073999,0.0,0.0,99.43037974683544,0.0,0.569620253164557,interior loop & bulge
54,0.0262658227848101,0.1087129273920926,0.0,0.0,98.56012658227849,0.0,1.439873417721519,interior loop & bulge
55,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,interior loop & bulge
56,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,interior loop & bulge
57,0.020253164556962,0.0909059648383568,1.1550632911392409,98.84493670886076,0.0,0.0,0.0,interior loop & bulge
58,0.020253164556962,0.0909059648383568,1.1550632911392409,98.84493670886076,0.0,0.0,0.0,interior loop & bulge
59,0.020886075949367,0.1017913958256729,1.1550632911392409,0.0,0.0949367088607594,0.0,98.75,stem
60,0.020886075949367,0.0950361584740359,1.1550632911392409,98.8132911392405,0.0,0.0316455696202531,0.0,stem
61,0.020253164556962,0.0909059648383568,1.1550632911392409,98.84493670886076,0.0,0.0,0.0,stem
62,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,stem
63,0.0215189873417721,0.098533294504637,1.1550632911392409,98.78164556962024,0.0,0.0632911392405063,0.0,stem
64,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,stem
65,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,stem
66,0.0234177215189873,0.1078815335624685,1.1550632911392409,0.0,0.1582278481012658,0.0,98.6867088607595,interior loop & bulge
67,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,interior loop & bulge
68,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,interior loop & bulge
69,0.0205696202531645,0.0931293077779554,1.1550632911392409,98.82911392405065,0.0,0.0158227848101265,0.0,interior loop & bulge
70,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,interior loop & bulge
71,0.020253164556962,0.0909059648383568,1.1550632911392409,98.84493670886076,0.0,0.0,0.0,interior loop & bulge
72,0.0283227848101265,0.129363736141425,1.1550632911392409,0.0,0.4113924050632911,0.0,98.43354430379748,interior loop & bulge
73,0.020253164556962,0.0909059648383568,1.1550632911392409,98.84493670886076,0.0,0.0,0.0,interior loop & bulge
74,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,interior loop & bulge
75,0.3471518987341772,1.0815551950944724,1.1550632911392409,0.0791139240506329,44.74683544303797,0.0,54.01898734177215,interior loop & bulge
76,0.020886075949367,0.0950361584740359,1.1550632911392409,0.0316455696202531,0.0,98.8132911392405,0.0,interior loop & bulge
77,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,98.84493670886076,0.0,interior loop & bulge
78,0.0370253164556962,0.1826888065330256,1.1550632911392409,0.0,97.70569620253164,0.0316455696202531,1.1075949367088609,stem
79,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,98.84493670886076,0.0,stem
80,0.020886075949367,0.0950361584740359,1.1550632911392409,0.0,98.8132911392405,0.0,0.0316455696202531,stem
81,0.0438291139240506,0.1902450669940244,1.1550632911392409,0.0632911392405063,97.61075949367088,0.0,1.1708860759493671,stem
82,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,stem
83,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,stem
84,0.0289556962025316,0.1367183266460487,1.1550632911392409,0.0,0.5063291139240507,0.0,98.33860759493672,stem
85,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,stem
86,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,stem
87,0.0435126582278481,0.2172780824231281,1.1550632911392409,0.0,97.24683544303797,0.1898734177215189,1.4082278481012658,stem
88,0.0205696202531645,0.0931293077779554,1.1550632911392409,0.0,98.82911392405065,0.0,0.0158227848101265,stem
89,0.020253164556962,0.0909059648383568,1.1550632911392409,98.84493670886076,0.0,0.0,0.0,multiloop
90,0.1308544303797468,0.5878236926781993,1.1550632911392409,0.0,87.87974683544304,0.0,10.96518987341772,stem
91,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,98.84493670886076,0.0,0.0,stem
92,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,stem
93,0.0495253164556962,0.2451800127373949,1.1550632911392409,0.0316455696202531,2.088607594936709,0.0316455696202531,96.69303797468356,stem
94,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,0.0,98.84493670886076,stem
95,0.020253164556962,0.0909059648383568,1.1550632911392409,98.84493670886076,0.0,0.0,0.0,hairpin loop
96,0.0227848101265822,0.1064006013949743,1.1550632911392409,0.0,98.70253164556962,0.0,0.1424050632911392,hairpin loop
97,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,98.84493670886076,0.0,hairpin loop
98,0.020253164556962,0.0909059648383568,1.1550632911392409,0.0,0.0,98.84493670886076,0.0,hairpin loop
99,0.0294303797468354,0.1342981289380736,1.1550632911392409,98.37025316455696,0.0,0.4746835443037975,0.0,hairpin loop
