Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage,Element
1,0.2583741726873137,0.9635928475307834,38.48835446875158,61.49648865760623,0.0101045824281311,0.0050522912140655,0.0,5' unpaired
2,0.3357247511746577,1.1885815516137015,32.051735462032035,5.577729500328399,62.32506441671298,0.0,0.0454706209265902,5' unpaired
3,0.4333350174304047,1.5699702661288404,31.829434648613148,0.0202091648562623,40.46885262466529,0.0050522912140655,27.67645127065124,5' unpaired
4,0.2757035315515586,0.9076228273001032,30.803819532157835,0.0606274945687869,0.0606274945687869,0.0202091648562623,69.05471631384833,5' unpaired
5,0.3038447936139039,1.3405298251125115,30.525943515384224,57.83862981862274,0.0,11.635426665993029,0.0,5' unpaired
6,0.3013186480068711,1.0637985651155564,27.600666902440256,68.62527156065276,0.0,3.774061536906987,0.0,5' unpaired
7,0.2573637144445005,0.8457706254224241,26.665993027838127,73.2582226039509,0.0050522912140655,0.0656797857828525,0.0050522912140655,5' unpaired
8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,stem
9,0.0,0.0,0.0,0.0,100.0,0.0,0.0,stem
10,0.0,0.0,0.0,0.0,0.0,100.0,0.0,stem
11,0.0003031374728439,0.0021417156383899,0.0,0.0151568736421967,0.0,99.9848431263578,0.0,stem
12,0.0006062749456878,0.0041773068099506,0.0,99.9696862527156,0.0050522912140655,0.0252614560703278,0.0,stem
13,0.0032334663770019,0.0177892895719517,0.0,99.83327438993584,0.0,0.1667256100641641,0.0,interior loop & bulge
14,0.0014146415399383,0.008422445021236,0.0,0.0707320769969181,0.0,99.92926792300308,0.0,stem
15,0.0028292830798767,0.0159063517435796,0.0,99.8534835547921,0.0,0.1465164452079017,0.0,stem
16,0.2685292780275855,0.986859021860875,0.0,0.0757843682109836,58.535846006163794,0.0,41.38836962562522,stem
17,0.0002020916485626,0.0014869221265347,0.0,0.0,99.98989541757189,0.0,0.0101045824281311,stem
18,0.0,0.0,0.0,0.0,100.0,0.0,0.0,stem
19,0.0026271914313141,0.0152848869964226,0.0,0.0050522912140655,99.86864042843428,0.0101045824281311,0.1162026979235083,stem
20,0.0008083665942504,0.0054671385824938,0.0,0.0303137472843934,0.0101045824281311,99.95958167028748,0.0,stem
21,0.0002020916485626,0.0014869221265347,0.0,0.0101045824281311,99.98989541757189,0.0,0.0,stem
22,0.027585510028798,0.1788249635680961,0.0,2.020916485626232,0.3738695498408528,97.60016167331884,0.0050522912140655,stem
23,0.0044460162683777,0.0242821263688753,0.0,0.2223008134188854,0.0,0.0101045824281311,99.767594604153,stem
24,0.0001010458242813,0.0007939858167873,0.0,0.0050522912140655,0.0,99.99494770878592,0.0,stem
25,0.0155610569393219,0.073526139526912,0.0,99.13100591118072,0.0050522912140655,0.8487849239630172,0.0151568736421967,stem
26,0.0001010458242813,0.0007939858167873,0.0,0.0050522912140655,0.0,0.0,99.99494770878592,stem
27,0.0009094124185318,0.0064983078403465,0.0,99.94947708785934,0.0050522912140655,0.0454706209265902,0.0,stem
28,0.0099024907795685,0.0515109617474743,0.0,99.41898651038244,0.0,0.5810134896175416,0.0,interior loop & bulge
29,0.0138432779265396,0.0639179005825521,0.0,0.7527913908957713,99.24720860910423,0.0,0.0,stem
30,0.0012125498913757,0.0073541137530256,0.0,0.0606274945687869,0.0,99.9393725054312,0.0,stem
31,0.0095993533067246,0.0485235262161658,0.0,0.0,0.5304905774768858,0.0050522912140655,99.46445713130905,stem
32,0.0,0.0,0.0,0.0,100.0,0.0,0.0,multiloop
33,0.0,0.0,0.0,0.0,100.0,0.0,0.0,multiloop
34,0.0018188248370636,0.0104989995075723,0.0,0.0,0.0909412418531804,0.0,99.9090587581468,stem
35,0.0,0.0,0.0,100.0,0.0,0.0,0.0,stem
36,0.0003031374728439,0.0022809005776191,0.0,99.9848431263578,0.0,0.0101045824281311,0.0050522912140655,stem
37,0.2912140655787399,0.9997546807432136,0.0,0.0,50.92204314656696,0.0,49.07795685343303,stem
38,0.0001010458242813,0.0007939858167873,0.0,0.0,0.0050522912140655,0.0,99.99494770878592,stem
39,0.0,0.0,0.0,0.0,0.0,0.0,100.0,hairpin loop
40,0.2738341838023543,0.9916048729353562,0.0,41.87844187338958,0.0858889506391148,58.025564593543166,0.0101045824281311,hairpin loop
41,0.0002020916485626,0.001587967950816,0.0,99.98989541757189,0.0050522912140655,0.0050522912140655,0.0,hairpin loop
42,0.0,0.0,0.0,0.0,100.0,0.0,0.0,hairpin loop
43,0.0016167331885009,0.0102637915266542,0.0,0.0808366594250492,0.0050522912140655,99.91411104936088,0.0,stem
44,0.0264740059617036,0.1065520681204884,0.0,98.59546304248975,0.0,1.4045369575102309,0.0,stem
45,0.0003031374728439,0.0021417156383899,0.0,0.0,99.9848431263578,0.0,0.0151568736421967,stem
46,0.2668620219269438,0.9932505577957628,0.0,0.1515687364219673,58.55100287980599,0.0,41.29742838377204,stem
47,0.0308189764058,0.1394901099423082,0.0,1.9653412822715104,0.0,98.03465871772848,0.0,stem
48,0.0008083665942504,0.0051392335152643,0.0,0.0,99.95958167028748,0.0,0.0404183297125246,multiloop
