Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage,Element
1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,stem
2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,stem
3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,stem
4,0.0029626253418413,0.0166377745166569,0.0,99.85186873290792,0.0,0.1367365542388331,0.011394712853236,stem
5,0.0002278942570647,0.0030861163281325,0.0,99.97721057429352,0.0,0.0227894257064721,0.0,stem
6,0.0093436645396536,0.0450473559823547,0.0,0.4216043755697356,0.0455788514129443,99.53281677301732,0.0,stem
7,0.0072926162260711,0.0357033711111653,0.0,0.3760255241567912,0.0,99.6239744758432,0.0,stem
8,0.0027347310847766,0.0167927594791873,0.0,0.0683682771194165,0.0569735642661804,0.011394712853236,99.86326344576116,stem
9,0.0031905195989061,0.0207493306529161,0.0,99.82907930720148,0.0341841385597082,0.0797629899726526,0.0569735642661804,stem
10,0.0022789425706472,0.0147474016112531,0.0,99.8746581586144,0.0,0.1025524156791248,0.0227894257064721,stem
11,0.0020510483135824,0.0116616226683897,0.0,0.0,99.89744758432089,0.0,0.1025524156791248,stem
12,0.0006836827711941,0.0044291819972764,0.0,99.96581586144028,0.0,0.0341841385597082,0.0,multiloop
13,0.0022789425706472,0.0136066779673313,0.0,99.88605287146764,0.0,0.0911577028258887,0.0227894257064721,multiloop
14,0.0006836827711941,0.0044291819972764,0.0,0.0,99.96581586144028,0.0,0.0341841385597082,multiloop
15,0.0004557885141294,0.0033140105851972,0.0,0.011394712853236,99.97721057429352,0.011394712853236,0.0,stem
16,0.0082041932543299,0.0391843625517969,0.0,0.3988149498632634,0.011394712853236,99.5897903372835,0.0,stem
17,0.0027347310847766,0.0155468237081929,0.0,0.0,99.86326344576116,0.011394712853236,0.1253418413855971,stem
18,0.0006836827711941,0.0047430935175776,0.0,99.96581586144028,0.0,0.0227894257064721,0.011394712853236,stem
19,0.0004557885141294,0.0033140105851972,0.0,0.011394712853236,0.011394712853236,0.0,99.97721057429352,stem
20,0.0,0.0,0.0,0.0,100.0,0.0,0.0,stem
21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,stem
22,0.0004557885141294,0.0030861163281325,0.0,0.0,0.0227894257064721,0.0,99.97721057429352,stem
23,0.0,0.0,0.0,0.0,100.0,0.0,0.0,stem
24,0.0293983591613491,0.1382364703502614,0.0,1.8003646308113035,0.0683682771194165,0.0,98.13126709206928,hairpin loop
