Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage,Element
1,0.2318692543411644,0.7765871010256441,22.47191011235955,77.45999319033027,0.0,0.0680966973101804,0.0,5' unpaired
2,0.2597889002383384,1.0584639730689571,21.314266258086484,5.95846101464079,0.0170241743275451,72.67620020429008,0.0340483486550902,5' unpaired
3,0.2444671433435478,0.9936939900109308,21.058903643173306,0.0170241743275451,74.42969016002723,0.0,4.49438202247191,5' unpaired
4,0.2289751447054817,0.7894700372931558,21.60367722165475,78.0388151174668,0.0510725229826353,0.2723867892407218,0.0340483486550902,5' unpaired
5,0.2165474974463738,0.7449261044137562,21.058903643173306,78.92407218249915,0.0,0.0170241743275451,0.0,5' unpaired
6,0.2172284644194756,0.7590346414003372,20.922710248552946,78.89002383384405,0.0,0.1872659176029962,0.0,stem
7,0.2172284644194756,0.7525807500090038,20.990806945863124,78.9070480081716,0.0,0.1021450459652706,0.0,stem
8,0.2202928157984337,0.7839605374659785,20.76949267960504,0.459652706843718,0.0510725229826353,78.7197820905686,0.0,stem
9,0.2059925093632958,0.7264485464418557,19.918283963227783,80.03064351378958,0.0,0.0510725229826353,0.0,stem
10,0.2066734763363976,0.7295824382111286,19.986380660537964,79.94552264215186,0.0,0.0680966973101804,0.0,stem
11,0.2054817841334695,0.7318536023792167,19.81613891726252,0.0170241743275451,0.1021450459652706,0.0,80.06469186244468,stem
12,0.2051413006469186,0.7343667851326227,19.782090568607423,0.0,80.06469186244468,0.0170241743275451,0.1361933946203609,stem
13,0.2029281579843377,0.7321342173921506,19.560776302349336,0.1872659176029962,0.0,80.25195778004766,0.0,stem
14,0.1961184882533197,0.7104923841068463,19.322437861763703,80.66053796390875,0.0,0.0170241743275451,0.0,interior loop & bulge
15,0.1976506639427988,0.7210915631116018,19.322437861763703,80.55839291794348,0.0,0.1191692202928158,0.0,interior loop & bulge
16,0.1969696969696969,0.7245821198030846,19.27136533878107,80.57541709227102,0.0,0.0510725229826353,0.1021450459652706,interior loop & bulge
17,0.1967994552264215,0.7232907380545366,19.22029281579844,80.62648961525366,0.0340483486550902,0.1191692202928158,0.0,stem
18,0.1973101804562478,0.7350667222119059,19.152196118488256,0.0,80.52434456928839,0.0,0.3234593122233571,stem
19,0.1923731699012598,0.7066154682743634,19.13517194416071,0.0170241743275451,0.0,0.0,80.84780388151175,stem
20,0.1896493020088525,0.7043337542951957,18.930881852230165,81.03506979911475,0.0,0.0340483486550902,0.0,stem
21,0.1899897854954034,0.7089592777486156,18.89683350357508,81.01804562478719,0.0,0.0851208716377255,0.0,interior loop & bulge
22,0.1886278515491998,0.701633888716675,18.89683350357508,81.08614232209737,0.0,0.0170241743275451,0.0,interior loop & bulge
23,0.0,0.0,0.0,100.0,0.0,0.0,0.0,interior loop & bulge
24,0.0,0.0,0.0,0.0,100.0,0.0,0.0,stem
25,0.0,0.0,0.0,0.0,0.0,100.0,0.0,stem
26,0.0,0.0,0.0,0.0,100.0,0.0,0.0,stem
