Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage,Element
1,0.3230031219066474,0.9722184020406144,39.86903220893932,60.11573897814665,0.0152288129140333,0.0,0.0,5' unpaired
2,0.4783370136297875,1.5602628887871564,34.95012563770654,24.586918449706847,0.0380720322850833,40.42488388030153,0.0,stem
3,0.3203380796466915,0.9155977823512162,32.75717657808574,67.21998020254321,0.0,0.0152288129140333,0.0076144064570166,stem
4,0.3188913424198584,0.909617864476214,32.38407066169192,0.0,0.0,0.0076144064570166,67.60831493185107,stem
5,0.3145511307393588,0.8906275407066719,30.686058021777203,69.30632757176578,0.0,0.0076144064570166,0.0,stem
6,0.3074697327343333,0.8799732088590175,29.6352699307089,0.0076144064570166,70.34188684992004,0.0,0.0152288129140333,stem
7,0.302291936343562,0.8830817571022136,28.98804538186248,70.88250970836823,0.02284321937105,0.1066016903982334,0.0,stem
8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,interior loop & bulge
9,0.0,0.0,0.0,0.0,100.0,0.0,0.0,stem
10,0.0,0.0,0.0,0.0,0.0,100.0,0.0,stem
11,0.0042640676159293,0.021991310394164,0.0,0.2132033807964669,0.0,99.78679661920351,0.0,hairpin loop
12,0.000456864387421,0.0039970712570382,0.0,99.96954237417194,0.0,0.0304576258280667,0.0,hairpin loop
13,0.2695499885783903,1.3856961231983798,0.0,17.101956902459452,59.00403563542221,0.0761440645701667,23.81786339754816,hairpin loop
14,0.0054062285844818,0.034145742137955,0.0,0.0076144064570166,99.64973730297724,0.0,0.3426482905657504,hairpin loop
15,0.0051777963907713,0.0275373406426893,0.0,0.0380720322850833,0.2208177872534836,0.0,99.74111018046143,hairpin loop
16,0.0314474986674788,0.1474149191358716,0.0,0.4035635422218838,1.454351633290185,0.0,98.14208482448792,hairpin loop
17,0.0500266504225995,0.3295487199051515,0.0,94.02269093124193,0.02284321937105,0.0076144064570166,5.946851442930024,hairpin loop
18,0.0012183050331226,0.0088674713231416,0.0,99.93147034188684,0.0076144064570166,0.0533008451991167,0.0076144064570166,hairpin loop
19,0.0167516942054366,0.0850333899873791,0.0,0.0913728774842001,0.9061143683849844,0.0,99.0025127541308,stem
20,0.0,0.0,0.0,100.0,0.0,0.0,0.0,stem
21,0.0003045762582806,0.0021508404894643,0.0,0.0,0.0152288129140333,0.0,99.98477118708595,interior loop & bulge
