Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage,Element
1,0.2720501963985104,0.8635337796557218,28.48543590266796,0.0051012600112227,71.5043615773096,0.0,0.0051012600112227,5' unpaired
2,0.2709789317961537,0.8619865791932442,28.26098046217416,0.0051012600112227,71.71861449778095,0.0051012600112227,0.0102025200224455,5' unpaired
3,0.269040452991889,0.8604552937555168,28.02632250165791,0.0051012600112227,0.0306075600673366,71.93796867826353,0.0,5' unpaired
4,0.2612865377748304,0.8534806865389657,27.17951333979493,72.7388665000255,0.0,0.0765189001683415,0.0051012600112227,5' unpaired
5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5' unpaired
6,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5' unpaired
7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,stem
8,0.0003060756006733,0.0034125822014373,0.0,0.0,0.0,99.97449369994388,0.0255063000561138,stem
9,0.0001020252002244,0.0008009715390558,0.0,99.99489873998878,0.0,0.0051012600112227,0.0,interior loop & bulge
10,0.0008162016017956,0.0055728700541429,0.0,0.0153037800336683,99.95918991991022,0.0,0.0255063000561138,stem
11,0.0008162016017956,0.0055728700541429,0.0,0.0255063000561138,0.0153037800336683,99.95918991991022,0.0,stem
12,0.0003060756006733,0.0021603441787624,0.0,0.0,99.98469621996632,0.0153037800336683,0.0,stem
13,0.0012243024026934,0.0074168715282032,0.0,0.0,0.0612151201346732,0.0,99.93878487986532,stem
14,0.0004081008008978,0.0029613044537564,0.0,99.97959495995512,0.0051012600112227,0.0,0.0153037800336683,stem
15,0.0006121512013467,0.0043976721121703,0.0,99.96939243993266,0.020405040044891,0.0051012600112227,0.0051012600112227,stem
16,0.0166301076365862,0.0733544151153826,0.0,0.0102025200224455,99.12258327806968,0.0,0.8672142019078714,stem
17,0.0,0.0,0.0,0.0,0.0,0.0,100.0,stem
18,0.0002040504004489,0.0014999141233916,0.0,0.0,0.0102025200224455,0.0,99.98979747997755,stem
19,0.0014283528031423,0.0089166955161048,0.0,0.0612151201346732,0.0102025200224455,99.92858235984288,0.0,stem
20,0.0015303780033668,0.0090246690620666,0.0,99.92348109983166,0.0,0.0765189001683415,0.0,interior loop & bulge
21,0.0020405040044891,0.012599875704179,0.0,0.0408100800897821,0.0612151201346732,0.0,99.89797479977554,stem
22,0.0478498189052696,0.3351162232642147,0.0,4.157526909146559,94.77630974850788,0.0153037800336683,1.050859562311891,stem
23,0.0945773606080701,0.4283640919776149,0.0102025200224455,0.0153037800336683,8.65173697903382,0.0,91.32275672091006,stem
24,0.0002040504004489,0.0014999141233916,0.0102025200224455,0.0,99.98979747997755,0.0,0.0,stem
25,0.0029587308065092,0.0180695472069783,0.0102025200224455,99.84696219966332,0.0153037800336683,0.1224302402693465,0.0051012600112227,multiloop
26,0.0155078304341172,0.0727562044707919,0.0,0.0102025200224455,0.8468091618629803,0.0051012600112227,99.13788705810336,stem
27,0.0002040504004489,0.001601939323616,0.0,0.0051012600112227,99.98979747997755,0.0,0.0051012600112227,stem
28,0.2914349844411569,1.0580096169852655,0.0,0.5254297811559455,48.594602866908126,50.71162577156557,0.1683415803703514,stem
29,0.0005101260011222,0.0034125822014373,0.0,0.0,99.97449369994388,0.0,0.0255063000561138,stem
30,0.0003060756006733,0.0021603441787624,0.0,0.0,99.98469621996632,0.0,0.0153037800336683,stem
31,0.0256083252563383,0.1195594225661726,0.0,0.0051012600112227,1.606896903535173,0.0,98.3880018364536,stem
32,0.2659286843850431,1.0034923099394173,0.0,0.0357088200785594,47.69678110493292,0.0051012600112227,52.2624088149773,stem
33,0.0001020252002244,0.0008009715390558,0.0,0.0051012600112227,99.99489873998878,0.0,0.0,stem
34,0.0275468040606029,0.1257305384832844,0.0153037800336683,98.31148293628527,0.0102025200224455,1.6630107636586238,0.0,interior loop & bulge
35,0.0005101260011222,0.0036602357734555,0.0153037800336683,99.97449369994388,0.0,0.0102025200224455,0.0,interior loop & bulge
36,0.0008162016017956,0.0055728700541429,0.0153037800336683,99.95918991991022,0.0,0.0255063000561138,0.0,interior loop & bulge
37,0.0888639493955006,0.6195287598401565,0.0051012600112227,84.68601744630924,0.0102025200224455,15.298678773657093,0.0,interior loop & bulge
38,0.2540937611590063,0.9559962954371084,0.0051012600112227,37.02494516145488,0.0,62.934244758455336,0.0357088200785594,stem
39,0.0024486048053869,0.0149164180450846,0.0051012600112227,0.0102025200224455,99.87246849971945,0.0,0.1122277202469009,stem
40,0.0628475233382645,0.4019004767518283,0.0051012600112227,0.4336071009539357,93.40917206550016,5.570575932255268,0.581543641279396,stem
41,0.0014283528031423,0.0090187207163293,0.0051012600112227,0.0,0.0612151201346732,0.0051012600112227,99.92858235984288,stem
42,0.0001020252002244,0.0008009715390558,0.0051012600112227,0.0,0.0,0.0,99.99489873998878,stem
