Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage
1,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.007621370322383965,0.0
2,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.007621370322383965,0.0
3,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.007621370322383965,0.0,0.0,0.0
4,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.0,0.007621370322383965
5,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.007621370322383965,0.0,0.0
6,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.0,0.007621370322383965
7,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.0,0.007621370322383965
8,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.007621370322383965,0.0,0.0,0.0
9,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.007621370322383965,0.0
10,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.007621370322383965,0.0,0.0
11,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.007621370322383965,0.0
12,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.007621370322383965,0.0,0.0
13,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.007621370322383965,0.0
14,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.007621370322383965,0.0
15,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.007621370322383965,0.0
16,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.007621370322383965,0.0,0.0,0.0
17,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.007621370322383965,0.0
18,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.0,0.007621370322383965
19,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.007621370322383965,0.0,0.0,0.0
20,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.007621370322383965,0.0,0.0
21,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.007621370322383965,0.0
22,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.007621370322383965,0.0,0.0,0.0
23,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.007621370322383965,0.0,0.0
24,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.0,0.007621370322383965
25,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.0,0.007621370322383965
26,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.0,0.0,0.007621370322383965,0.0
27,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.007621370322383965,0.0,0.0,0.0
28,0.0001524274064476793,0.0011525211584295482,99.99237862967762,0.007621370322383965,0.0,0.0,0.0
29,0.00022864110967151893,0.0023050339362850267,99.98475725935523,0.007621370322383965,0.007621370322383965,0.0,0.0
30,0.0001524274064476793,0.0021526065298373477,99.98475725935523,0.0,0.01524274064476793,0.0,0.0
31,0.0006097096257907172,0.004877708286364074,99.96189314838809,0.0,0.038106851611919824,0.0,0.0
32,0.0012194192515814343,0.00977705466394886,99.91616492645377,0.0,0.0838350735462236,0.0,0.0
