Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage
1,9.906875371507826e-05,0.0007798627739298864,99.99504656231424,0.0,0.004953437685753913,0.0,0.0
2,0.0002972062611452348,0.002723154839854761,99.98018624925699,0.0,0.01981375074301565,0.0,0.0
3,0.00039627501486031304,0.003324202160949284,99.97523281157123,0.0,0.0,0.024767188428769567,0.0
4,0.00039627501486031304,0.003910856499274155,99.97027937388548,0.0,0.029720626114523477,0.0,0.0
5,0.00039627501486031304,0.003910856499274155,99.97027937388548,0.029720626114523477,0.0,0.0,0.0
6,0.00039627501486031304,0.003910856499274155,99.97027937388548,0.029720626114523477,0.0,0.0,0.0
7,0.00039627501486031304,0.003910856499274155,99.97027937388548,0.029720626114523477,0.0,0.0,0.0
8,0.00039627501486031304,0.003910856499274155,99.97027937388548,0.029720626114523477,0.0,0.0,0.0
9,0.00039627501486031304,0.003910856499274155,99.97027937388548,0.0,0.0,0.0,0.029720626114523477
10,0.0004953437685753913,0.0044855410335354826,99.96532593619972,0.0,0.0,0.03467406380027739,0.0
11,0.0004953437685753913,0.0044855410335354826,99.96532593619972,0.03467406380027739,0.0,0.0,0.0
12,0.0005944125222904696,0.005049978015621849,99.96037249851398,0.0,0.0,0.0,0.0396275014860313
13,0.0005944125222904696,0.005049978015621849,99.96037249851398,0.0,0.0,0.0396275014860313,0.0
14,0.0007925500297206261,0.006932799400050536,99.9455121854567,0.004953437685753913,0.0,0.049534376857539135,0.0
15,0.0008916187834357044,0.008006993284609389,99.9356053100852,0.004953437685753913,0.0,0.0,0.059441252229046955
16,0.0008916187834357044,0.008794688957265685,99.9256984347137,0.0,0.0,0.0,0.0743015652863087
17,0.0009906875371507827,0.009995424042880537,99.92074499702794,0.06439468991480087,0.0,0.004953437685753913,0.009906875371507825
18,0.0011888250445809391,0.010594999438767997,99.91083812165643,0.0,0.004953437685753913,0.08420844065781652,0.0
19,0.0016841688131563305,0.016685802862245934,99.86130374479889,0.0,0.09906875371507827,0.009906875371507825,0.029720626114523477
20,0.0023776500891618782,0.019633359117494812,99.8167228056271,0.004953437685753913,0.0,0.0,0.17832375668714087
21,0.0023776500891618782,0.021464995448518518,99.81176936794135,0.0396275014860313,0.14364969288686347,0.0,0.004953437685753913
22,0.0023776500891618782,0.02115167718967386,99.81176936794135,0.0,0.0,0.0396275014860313,0.1486031305726174
23,0.0027739251040221915,0.02388774304172739,99.79195561719834,0.004953437685753913,0.05448781454329305,0.14364969288686347,0.004953437685753913
24,0.053744798890429955,0.2109215452002397,96.69605706360214,3.2890826233405988,0.0,0.004953437685753913,0.009906875371507825
25,0.057410342777887854,0.2221191638098022,96.4434317416287,0.0,0.0,3.551614820685556,0.004953437685753913
26,0.06186843669506638,0.23860899604176342,96.10164454131167,0.009906875371507825,0.0,0.0,3.888448583316822
27,0.06474143055280365,0.26368789412178995,95.96790172379632,3.596195759857341,0.0,0.4359025163463444,0.0
28,0.06484049930651872,0.2528581805459965,95.77967109173767,4.21537547057658,0.0,0.004953437685753913,0.0
29,0.06548444620566674,0.25541774493252256,95.73509015256589,4.255002972062612,0.0,0.004953437685753913,0.004953437685753913
