Begin_position,End_position,Mutability,Shannon_entropy,Gap_percentage
1,30,0.5118942731277527,1.8497927504856961,48.568281938325995
2,31,0.26982378854625505,1.0304190576500964,23.237885462555067
3,32,0.0378854625550655,0.19700231958515826,0.0
4,33,0.3218061674008805,1.0955916124688576,0.0
5,34,0.3218061674008805,1.0955916124688576,0.0
6,35,0.3218061674008805,1.0955916124688576,0.0
7,36,0.3218061674008805,1.0955916124688576,0.0
8,37,0.3218061674008805,1.0955916124688576,0.0
9,38,0.31123348017621094,1.0548633770143319,0.0
10,39,0.30374449339207,1.0192869291085498,0.0
11,40,0.30374449339207,1.0192869291085498,0.0
12,41,0.3006607929515414,1.0018578133582148,0.0
13,42,0.3116740088105722,1.065501417948089,0.0
14,43,0.3116740088105722,1.065501417948089,0.0
15,44,0.47180616740088066,1.7107736976321481,0.0
16,45,0.47180616740088066,1.7107736976321481,0.0
17,46,0.47400881057268673,1.7231838835360918,0.0
18,47,0.4748898678414092,1.7281235717175032,0.0
19,48,0.4740088105726868,1.7225769400865971,0.0
20,49,0.4726872246696031,1.7135963047187444,0.0
21,50,0.4784140969162991,1.74191186356777,0.0
22,51,0.47797356828193793,1.739358847074371,0.0
23,52,0.47797356828193793,1.739358847074371,0.0
24,53,0.4770925110132155,1.735368213899272,0.0
25,54,0.4770925110132155,1.735368213899272,0.0
26,55,0.4770925110132155,1.735368213899272,0.0
27,56,0.4819383259911891,1.7599114735947177,0.0
28,57,0.4819383259911891,1.7599114735947177,0.0
29,58,0.4819383259911891,1.7599114735947177,0.0
30,59,0.48766519823788507,1.7870813518225452,0.0
31,60,0.48942731277532997,1.7972932777149304,0.0
32,61,0.49030837004405237,1.802839909345836,0.0
33,62,0.4907488986784137,1.8061877206402748,0.0
34,63,0.2068281938325986,0.9075984277565755,0.0
35,64,0.2068281938325986,0.9075984277565755,0.0
36,65,0.2116740088105721,0.9321424584088691,0.0
37,66,0.2125550660792945,0.9381296186741361,0.0
38,67,0.2156387665198231,0.9567902350245331,0.0
39,68,0.21740088105726801,0.9638139274019335,0.0
40,69,0.21740088105726801,0.9638139274019335,0.0
41,70,0.21740088105726801,0.9638139274019335,0.0
42,71,0.22400881057268654,1.001639964727886,0.0
43,72,0.27026431718061605,1.159961760256818,0.0
44,73,0.27026431718061605,1.159961760256818,0.0
45,74,0.1123348017621138,0.5227610670518293,0.0
46,75,0.1123348017621138,0.5227610670518293,0.0
47,76,0.1105726872246689,0.5133444962853925,0.0
48,77,0.1224669603524222,0.5657562509401621,0.0
49,78,0.1224669603524222,0.5657562509401621,0.0
50,79,0.1224669603524222,0.5657562509401621,0.0
51,80,0.12070484581497729,0.5636420845918947,0.0
52,81,0.12026431718061609,0.560648469454388,0.0
53,82,0.11982378854625489,0.5576548543168811,0.0
54,83,0.3993392070484576,1.4338496368529263,0.0
55,84,0.4063876651982373,1.4676421529320962,0.0
56,85,0.4063876651982373,1.4676421529320962,0.0
57,86,0.4094713656387659,1.480439236773,0.0
58,87,0.4094713656387659,1.480439236773,0.0
59,88,0.4094713656387659,1.480439236773,0.0
60,89,0.42136563876651917,1.526062248082567,0.0
61,90,0.4218061674008804,1.5297703655770047,0.0220264317180616
62,91,0.4222466960352416,1.5327638406795907,0.0440528634361232
63,92,0.43193832599118875,1.577350901454896,0.0660792951541848
64,93,0.43193832599118875,1.577350901454896,0.0660792951541848
65,94,0.43193832599118875,1.577350901454896,0.0660792951541848
66,95,0.4270925110132152,1.5528068708026024,0.0660792951541848
67,96,0.4262114537444928,1.5468197105373354,0.0660792951541848
68,97,0.42356828193832546,1.5311527093244452,0.0660792951541848
69,98,0.761233480176211,2.4983816984105305,0.0660792951541848
70,99,0.7625550660792947,2.5063150017294484,0.0660792951541848
71,100,0.7625550660792947,2.5063150017294484,0.0660792951541848
72,101,0.759471365638766,2.4888308422751546,0.0660792951541848
73,102,0.7022026431718058,2.2668654421563486,0.0660792951541848
74,103,0.7022026431718058,2.2668654421563486,0.0660792951541848
75,104,0.7255506607929513,2.3539457056505655,0.0660792951541848
76,105,0.7255506607929513,2.3539457056505655,0.0660792951541848
77,106,0.7264317180616737,2.3588853938319767,0.0660792951541848
78,107,0.7198237885462553,2.330528976028579,0.0660792951541848
79,108,0.7202643171806165,2.3335225911660857,0.0881057268722464
80,109,0.7207048458149776,2.3365162063035925,0.11013215859030799
81,110,0.7273127753303962,2.37382477299386,0.1321585903083696
82,111,0.7277533039647573,2.3768183881313667,0.1541850220264312
83,112,0.7281938325991185,2.3798120032688734,0.1762114537444928
84,113,0.44823788546255466,1.5004987836532357,0.1982378854625544
85,114,0.44118942731277494,1.4667062675740659,0.1982378854625544
86,115,0.44118942731277494,1.4667062675740659,0.1982378854625544
87,116,0.4442731277533035,1.4805181334042645,0.1982378854625544
88,117,0.4526431718061669,1.5196071641641413,0.1982378854625544
89,118,0.4526431718061669,1.5196071641641413,0.1982378854625544
90,119,0.45484581497797316,1.5269411861700157,0.1982378854625544
91,120,0.45264317180616703,1.5130211427831926,0.1762114537444928
92,121,0.45132158590308336,1.504481036049701,0.1541850220264312
93,122,0.4508810572687222,1.5014895279432712,0.1321585903083696
94,123,0.4508810572687222,1.5014895279432712,0.1321585903083696
95,124,0.4508810572687222,1.5014895279432712,0.1321585903083696
96,125,0.6920704845814974,2.366955282198968,0.1321585903083696
97,126,0.6925110132158586,2.369948897336475,0.1321585903083696
98,127,0.6920704845814974,2.3669552821989677,0.1321585903083696
99,128,0.3654185022026427,1.4637905329269945,0.1321585903083696
100,129,0.36850220264317135,1.4784732064563824,0.1321585903083696
101,130,0.36850220264317135,1.4784732064563824,0.1321585903083696
102,131,0.37907488986784094,1.5172236625195572,0.1321585903083696
103,132,0.37907488986784094,1.5172236625195572,0.1321585903083696
104,133,0.37907488986784094,1.5172236625195572,0.1321585903083696
105,134,0.3557268722466955,1.4301433990253403,0.1321585903083696
106,135,0.3557268722466955,1.4301433990253403,0.1321585903083696
107,136,0.35440528634361185,1.4222100957064223,0.1321585903083696
108,137,0.34779735682819335,1.390221455536132,0.1321585903083696
109,138,0.3557268722466955,1.426316871158502,0.11013215859030799
110,139,0.3557268722466956,1.426316871158502,0.0881057268722464
111,140,0.34515418502202594,1.3628069119674764,0.0660792951541848
112,141,0.34471365638766477,1.3598132968299697,0.0440528634361232
113,142,0.34427312775330354,1.356819681692463,0.0220264317180616
114,143,0.34779735682819346,1.3712707366460393,0.0
115,144,0.34779735682819346,1.3712707366460393,0.0
116,145,0.34955947136563836,1.3814826625384244,0.0
117,146,0.3385462555066076,1.3303304531718763,0.0
