Begin_position,End_position,Mutability,Shannon_entropy,Gap_percentage
560,589,0.33349561830574403,1.4961110009442795,0.0
561,590,0.33414475819539025,1.5003406808712088,0.0
559,588,0.3406361570918524,1.535385873763819,1.4281077572216814
558,587,0.3519961051606612,1.5728175918810827,2.8562155144433627
557,586,0.3789354105809793,1.6933037338247128,4.284323271665044
231,260,0.3937033430704309,1.7488357888079178,0.0
230,259,0.39467705290490024,1.7517979731424234,0.0
549,578,0.40295358649788937,1.806553988570482,7.140538786108407
556,585,0.4042518662771818,1.8050710260033196,5.7124310288867255
232,261,0.4070107108081784,1.8156661795940416,0.0
553,582,0.4084712755598822,1.841707877750515,7.140538786108407
548,577,0.40976955533917464,1.8419566297533922,8.568646543330088
555,584,0.41139240506329017,1.8508523248961906,7.140538786108407
2015,2044,0.4198312236286911,2.0024267456820377,1.4281077572216814
229,258,0.4225900681596876,1.8771378777250307,0.0
1007,1036,0.4261603375527418,1.8864541106793191,8.568646543330088
2025,2054,0.4269717624147994,1.9376571811387333,1.4281077572216814
2024,2053,0.4269717624147994,1.9376571811387333,1.4281077572216814
2023,2052,0.42891918208373797,1.9435580430378787,1.4281077572216814
233,262,0.43070431678026544,1.9181247583055652,0.0
550,579,0.43313859136643845,1.9419211286490876,7.140538786108407
551,580,0.43313859136643845,1.9419211286490874,7.140538786108407
552,581,0.43346316131126156,1.9441982725857527,7.140538786108407
2027,2056,0.43346316131126156,1.9711211868111513,0.0
547,576,0.4357351509250234,1.9568468944537065,9.99675430055177
493,522,0.43687114573190444,1.9937851147080774,0.0
554,583,0.4389808503732544,1.9686309991421647,7.140538786108407
1005,1034,0.4404414151249587,1.9395060955306005,8.568646543330088
1004,1033,0.4407659850697818,1.941783239467266,8.568646543330088
1003,1032,0.4410905550146049,1.9440603834039316,8.568646543330088
87,116,0.44287568971113195,1.9298724820747866,1.4281077572216814
86,115,0.44287568971113195,1.9298724820747866,0.0
2014,2043,0.4438493995456011,2.1068344918568496,1.4281077572216814
546,575,0.44384939954560126,1.991257972587001,11.424862057773451
2016,2045,0.4451476793248936,2.114644559790069,1.4281077572216814
88,117,0.4456345342421283,1.942624471643239,2.8562155144433627
1006,1035,0.4459591041869515,1.967390060947828,8.568646543330088
2028,2057,0.44709509899383204,2.033413635836015,0.0
2020,2049,0.44709509899383215,2.0168873653019226,1.4281077572216814
1009,1038,0.4472573839662439,1.974358195108176,8.568646543330088
2022,2051,0.44871794871794773,2.027166534650402,1.4281077572216814
1008,1037,0.4508276533592981,1.9944489813637154,8.568646543330088
2017,2046,0.4539110678351174,2.150347097202797,1.4281077572216814
234,263,0.4547224926971755,2.021565379118209,0.0
2026,2055,0.4578059071729948,2.0768389135588823,1.4281077572216814
492,521,0.45959104186952204,2.090373685520287,0.0
264,293,0.4600778967867566,2.133416315332942,0.0
